,Unnamed: 0,name,time,month,day,hourly_temperature(rochester),hourly_wind_speed(rochester),AWT26_Power(rochester),AWP_200_Power(rochester),D2CF_200_Power(rochester),AN_Bonus_150/30_Power(rochester),Aria_20_Power(rochester),WWD-1_D64_Power(rochester),solar(rochester),Solar_AllMax(rochester),Solar_TrinaSolar(rochester),Solar_Mitsubishi(rochester),Solar_FirstSolar(rochester)
3156,38192,"ROCHESTER GREATER INTERNATIONAL, NY US",13,5,12,17.2,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,119,35.5927929,39.74528541,29.63132093,51.57951953
3157,38193,"ROCHESTER GREATER INTERNATIONAL, NY US",14,5,12,17.4,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,127,37.9202061,42.34423015,31.56675448,54.95009528
3158,38194,"ROCHESTER GREATER INTERNATIONAL, NY US",15,5,12,17.4,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,82,24.6134316,27.48499862,20.49726171,35.67521674
3159,38195,"ROCHESTER GREATER INTERNATIONAL, NY US",16,5,12,17.3,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,55,16.5675675,18.50045038,13.80003883,24.01655798
3160,38196,"ROCHESTER GREATER INTERNATIONAL, NY US",17,5,12,16.9,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,39,11.7880659,13.16334026,9.820236928,17.08947008
3161,38197,"ROCHESTER GREATER INTERNATIONAL, NY US",18,5,12,16.2,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,26,7.8918684,8.81258638,6.575156412,11.44177564
3162,38198,"ROCHESTER GREATER INTERNATIONAL, NY US",19,5,12,15.2,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,16,4.8808704,5.45030528,4.0668616,7.0767192
3163,38199,"ROCHESTER GREATER INTERNATIONAL, NY US",20,5,12,13.7,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,1,0.3073359,0.343191755,0.256111178,0.445634934
3164,38200,"ROCHESTER GREATER INTERNATIONAL, NY US",21,5,12,12.8,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
3165,38201,"ROCHESTER GREATER INTERNATIONAL, NY US",22,5,12,12.2,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
3166,38202,"ROCHESTER GREATER INTERNATIONAL, NY US",23,5,12,11.5,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
3167,38203,"ROCHESTER GREATER INTERNATIONAL, NY US",24,5,13,11.1,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
3168,38204,"ROCHESTER GREATER INTERNATIONAL, NY US",1,5,13,10.5,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
3169,38205,"ROCHESTER GREATER INTERNATIONAL, NY US",2,5,13,10.1,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
3170,38206,"ROCHESTER GREATER INTERNATIONAL, NY US",3,5,13,9.7,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
3171,38207,"ROCHESTER GREATER INTERNATIONAL, NY US",4,5,13,9.4,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
3172,38208,"ROCHESTER GREATER INTERNATIONAL, NY US",5,5,13,9.3,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,2,0.6248976,0.69780232,0.520739713,0.906093037
3173,38209,"ROCHESTER GREATER INTERNATIONAL, NY US",6,5,13,9.9,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,24,7.4633904,8.33411928,6.2182986,10.8206946
3174,38210,"ROCHESTER GREATER INTERNATIONAL, NY US",7,5,13,11.2,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,48,14.8133376,16.54156032,12.3396744,21.4744536
3175,38211,"ROCHESTER GREATER INTERNATIONAL, NY US",8,5,13,12.9,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,61,18.6761199,20.85500056,15.5557238,27.07248301
3176,38212,"ROCHESTER GREATER INTERNATIONAL, NY US",9,5,13,14.2,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,153,46.1166021,51.49687234,38.38200123,66.81943133
3177,38213,"ROCHESTER GREATER INTERNATIONAL, NY US",10,5,13,15.4,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,159,47.6683749,53.22968531,39.67126668,69.06553208
3178,38214,"ROCHESTER GREATER INTERNATIONAL, NY US",11,5,13,16.4,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,149,44.5483329,49.74563841,37.07761305,64.54800271
3179,38215,"ROCHESTER GREATER INTERNATIONAL, NY US",12,5,13,16.9,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,137,40.9381071,45.71421959,34.07620223,59.32045328
3180,38216,"ROCHESTER GREATER INTERNATIONAL, NY US",13,5,13,17.3,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,134,39.9930504,44.65890628,33.29033941,57.95184514
3181,38217,"ROCHESTER GREATER INTERNATIONAL, NY US",14,5,13,17.5,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,67,20.1384111,22.4878924,16.7727086,29.19117661
3182,38218,"ROCHESTER GREATER INTERNATIONAL, NY US",15,5,13,17.6,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,72,21.6202176,24.14257632,18.0061074,31.3383222
3183,38219,"ROCHESTER GREATER INTERNATIONAL, NY US",16,5,13,17.5,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,35,10.5593775,11.79130488,8.796943203,15.30849961
3184,38220,"ROCHESTER GREATER INTERNATIONAL, NY US",17,5,13,17.1,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,17,5.1475371,5.748083095,4.289015478,7.463315934
3185,38221,"ROCHESTER GREATER INTERNATIONAL, NY US",18,5,13,16.4,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,22,6.6756756,7.45450442,5.562060213,9.678703238
3186,38222,"ROCHESTER GREATER INTERNATIONAL, NY US",19,5,13,15.3,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,5,1.5266175,1.704722875,1.272129453,2.213542359
3187,38223,"ROCHESTER GREATER INTERNATIONAL, NY US",20,5,13,13.8,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,1,0.3072189,0.343061105,0.256013678,0.445465284
3188,38224,"ROCHESTER GREATER INTERNATIONAL, NY US",21,5,13,12.9,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
3189,38225,"ROCHESTER GREATER INTERNATIONAL, NY US",22,5,13,12.2,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
3190,38226,"ROCHESTER GREATER INTERNATIONAL, NY US",23,5,13,11.5,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
3191,38227,"ROCHESTER GREATER INTERNATIONAL, NY US",24,5,14,11.2,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
3192,38228,"ROCHESTER GREATER INTERNATIONAL, NY US",1,5,14,10.5,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
3193,38229,"ROCHESTER GREATER INTERNATIONAL, NY US",2,5,14,10.1,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
3194,38230,"ROCHESTER GREATER INTERNATIONAL, NY US",3,5,14,9.7,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
3195,38231,"ROCHESTER GREATER INTERNATIONAL, NY US",4,5,14,9.4,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
3196,38232,"ROCHESTER GREATER INTERNATIONAL, NY US",5,5,14,9.3,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,2,0.6248976,0.69780232,0.520739713,0.906093037
3197,38233,"ROCHESTER GREATER INTERNATIONAL, NY US",6,5,14,10,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,28,8.7000816,9.71509112,7.24844365,12.61345575
3198,38234,"ROCHESTER GREATER INTERNATIONAL, NY US",7,5,14,11.3,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,72,22.1509296,24.73520472,18.4483674,32.1078546
3199,38235,"ROCHESTER GREATER INTERNATIONAL, NY US",8,5,14,13,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,123,37.3763421,41.73691535,31.11560635,54.16361311
3200,38236,"ROCHESTER GREATER INTERNATIONAL, NY US",9,5,14,14.3,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,173,52.0032291,58.0702725,43.2740151,75.34121401
3201,38237,"ROCHESTER GREATER INTERNATIONAL, NY US",10,5,14,15.5,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,164,49.1194104,54.85000828,40.87711685,71.16610875
3202,38238,"ROCHESTER GREATER INTERNATIONAL, NY US",11,5,14,16.4,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,142,42.4903476,47.44755482,35.36684571,61.56824374
3203,38239,"ROCHESTER GREATER INTERNATIONAL, NY US",12,5,14,17,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,224,66.2250624,73.95131968,55.0835936,95.919936
3204,38240,"ROCHESTER GREATER INTERNATIONAL, NY US",13,5,14,17.4,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,172,51.0848256,57.04472192,42.50939365,74.01026055
3205,38241,"ROCHESTER GREATER INTERNATIONAL, NY US",14,5,14,17.5,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,131,39.0808239,43.64025336,32.5317978,56.63080261
3206,38242,"ROCHESTER GREATER INTERNATIONAL, NY US",15,5,14,17.6,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,137,40.8259041,45.58892624,33.98269973,59.15775893
3207,38243,"ROCHESTER GREATER INTERNATIONAL, NY US",16,5,14,17.5,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,117,34.9617411,39.0406109,29.10642235,50.66549536
3208,38244,"ROCHESTER GREATER INTERNATIONAL, NY US",17,5,14,17.1,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,186,55.2167784,61.65873588,45.94230341,79.99096354
3209,38245,"ROCHESTER GREATER INTERNATIONAL, NY US",18,5,14,16.4,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,75,22.6184625,25.25728313,18.83706445,32.78484211
3210,38246,"ROCHESTER GREATER INTERNATIONAL, NY US",19,5,14,15.4,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,13,3.9640341,4.426504745,3.303011603,5.747491059
3211,38247,"ROCHESTER GREATER INTERNATIONAL, NY US",20,5,14,13.9,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,1,0.3071019,0.342930455,0.255916178,0.445295634
3212,38248,"ROCHESTER GREATER INTERNATIONAL, NY US",21,5,14,12.9,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
3213,38249,"ROCHESTER GREATER INTERNATIONAL, NY US",22,5,14,12.3,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
3214,38250,"ROCHESTER GREATER INTERNATIONAL, NY US",23,5,14,11.6,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
3215,38251,"ROCHESTER GREATER INTERNATIONAL, NY US",24,5,15,11.2,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
3216,38252,"ROCHESTER GREATER INTERNATIONAL, NY US",1,5,15,10.6,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
3217,38253,"ROCHESTER GREATER INTERNATIONAL, NY US",2,5,15,10.2,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
3218,38254,"ROCHESTER GREATER INTERNATIONAL, NY US",3,5,15,9.8,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
3219,38255,"ROCHESTER GREATER INTERNATIONAL, NY US",4,5,15,9.5,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
3220,38256,"ROCHESTER GREATER INTERNATIONAL, NY US",5,5,15,9.4,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,4,1.2490464,1.39476848,1.04083885,1.81108335
3221,38257,"ROCHESTER GREATER INTERNATIONAL, NY US",6,5,15,10.1,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,44,13.6416984,15.23322988,11.36407085,19.77635715
3222,38258,"ROCHESTER GREATER INTERNATIONAL, NY US",7,5,15,11.4,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,243,73.2724461,81.82089815,60.9380296,106.1198261
3223,38259,"ROCHESTER GREATER INTERNATIONAL, NY US",8,5,15,13.2,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,499,144.9301089,161.8386216,120.2591918,209.6206202
3224,38260,"ROCHESTER GREATER INTERNATIONAL, NY US",9,5,15,14.5,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,641,182.0029119,203.236585,150.8177992,263.0328977
3225,38261,"ROCHESTER GREATER INTERNATIONAL, NY US",10,5,15,15.7,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,838,230.9672136,257.9133885,191.0177162,333.4132635
3226,38262,"ROCHESTER GREATER INTERNATIONAL, NY US",11,5,15,16.6,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,822,226.1534076,252.5379718,187.0612402,326.4895686
3227,38263,"ROCHESTER GREATER INTERNATIONAL, NY US",12,5,15,17.2,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,733,203.4424641,227.1774182,168.4221911,293.8521845
3228,38264,"ROCHESTER GREATER INTERNATIONAL, NY US",13,5,15,17.6,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,828,226.6610256,253.1048119,187.4637437,327.2046206
3229,38265,"ROCHESTER GREATER INTERNATIONAL, NY US",14,5,15,17.7,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,863,235.0809411,262.5070509,194.357716,339.2879888
3230,38266,"ROCHESTER GREATER INTERNATIONAL, NY US",15,5,15,17.7,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,707,196.4578371,219.3779181,162.6792396,283.8038715
3231,38267,"ROCHESTER GREATER INTERNATIONAL, NY US",16,5,15,17.7,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,207,61.1530371,68.2875581,50.87208648,88.58103713
3232,38268,"ROCHESTER GREATER INTERNATIONAL, NY US",17,5,15,17.3,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,307,89.7616731,100.2338683,74.6061221,129.9545592
3233,38269,"ROCHESTER GREATER INTERNATIONAL, NY US",18,5,15,16.6,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,227,67.1943381,75.03367755,55.8885201,97.32251656
3234,38270,"ROCHESTER GREATER INTERNATIONAL, NY US",19,5,15,15.6,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,40,12.14976,13.567232,10.121485,17.613759
3235,38271,"ROCHESTER GREATER INTERNATIONAL, NY US",20,5,15,14.1,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,1,0.3068679,0.342669155,0.255721178,0.444956334
3236,38272,"ROCHESTER GREATER INTERNATIONAL, NY US",21,5,15,13.1,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
3237,38273,"ROCHESTER GREATER INTERNATIONAL, NY US",22,5,15,12.4,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
3238,38274,"ROCHESTER GREATER INTERNATIONAL, NY US",23,5,15,11.8,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
3239,38275,"ROCHESTER GREATER INTERNATIONAL, NY US",24,5,16,11.4,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
3240,38276,"ROCHESTER GREATER INTERNATIONAL, NY US",1,5,16,10.8,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
3241,38277,"ROCHESTER GREATER INTERNATIONAL, NY US",2,5,16,10.4,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
3242,38278,"ROCHESTER GREATER INTERNATIONAL, NY US",3,5,16,9.9,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
3243,38279,"ROCHESTER GREATER INTERNATIONAL, NY US",4,5,16,9.7,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
3244,38280,"ROCHESTER GREATER INTERNATIONAL, NY US",5,5,16,9.6,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,7,2.1834561,2.438192645,1.819445228,3.165907434
3245,38281,"ROCHESTER GREATER INTERNATIONAL, NY US",6,5,16,10.3,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,91,28.0420959,31.31367375,23.35125605,40.64347816
3246,38282,"ROCHESTER GREATER INTERNATIONAL, NY US",7,5,16,11.6,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,293,87.7663041,98.00570625,72.96071835,127.0790874
3247,38283,"ROCHESTER GREATER INTERNATIONAL, NY US",8,5,16,13.4,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,477,138.7971261,154.9901241,115.1928601,200.7733292
3248,38284,"ROCHESTER GREATER INTERNATIONAL, NY US",9,5,16,14.7,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,701,197.3987259,220.4285773,163.4808168,285.1860753
3249,38285,"ROCHESTER GREATER INTERNATIONAL, NY US",10,5,16,15.9,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,665,187.1679075,209.0041634,155.0570213,270.4556725
3250,38286,"ROCHESTER GREATER INTERNATIONAL, NY US",11,5,16,16.9,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,861,235.4024799,262.8661026,194.6328088,339.761532
3251,38287,"ROCHESTER GREATER INTERNATIONAL, NY US",12,5,16,17.4,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,915,247.8968325,276.8181296,204.8460682,357.6749669
3252,38288,"ROCHESTER GREATER INTERNATIONAL, NY US",13,5,16,17.8,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,989,264.9136389,295.8202301,218.7348213,382.0505486
3253,38289,"ROCHESTER GREATER INTERNATIONAL, NY US",14,5,16,17.9,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,710,197.05056,220.039792,163.1643678,284.6543049
3254,38290,"ROCHESTER GREATER INTERNATIONAL, NY US",15,5,16,18,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,775,213.2315625,238.1085781,176.4485488,307.9120652
3255,38291,"ROCHESTER GREATER INTERNATIONAL, NY US",16,5,16,18,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,475,135.6920625,151.5228031,112.609252,196.2750246
3256,38292,"ROCHESTER GREATER INTERNATIONAL, NY US",17,5,16,17.6,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,484,138.3366864,154.4759665,114.7952228,200.0914262
3257,38293,"ROCHESTER GREATER INTERNATIONAL, NY US",18,5,16,16.9,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,248,73.1407056,81.67378792,60.8231594,105.9235962
3258,38294,"ROCHESTER GREATER INTERNATIONAL, NY US",19,5,16,15.8,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,37,11.2337661,12.54437214,9.358635353,16.28605771
3259,38295,"ROCHESTER GREATER INTERNATIONAL, NY US",20,5,16,14.3,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,1,0.3066339,0.342407855,0.255526178,0.444617034
3260,38296,"ROCHESTER GREATER INTERNATIONAL, NY US",21,5,16,13.3,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,0,0,0,0,0
3261,38297,"ROCHESTER GREATER INTERNATIONAL, NY US",22,5,16,12.6,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
3262,38298,"ROCHESTER GREATER INTERNATIONAL, NY US",23,5,16,11.9,2.9,4.238248498,3.610209921,22.24510565,13.56304979,3.799792929,133.6934106,0,0,0,0,0
3263,38299,"ROCHESTER GREATER INTERNATIONAL, NY US",24,5,17,11.6,3.1,8.391392569,8.199535409,31.93181935,18.17481985,4.423372158,180.8974232,0,0,0,0,0
3264,38300,"ROCHESTER GREATER INTERNATIONAL, NY US",1,5,17,10.9,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
3265,38301,"ROCHESTER GREATER INTERNATIONAL, NY US",2,5,17,10.5,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
3266,38302,"ROCHESTER GREATER INTERNATIONAL, NY US",3,5,17,10.1,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
3267,38303,"ROCHESTER GREATER INTERNATIONAL, NY US",4,5,17,9.8,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,0,0,0,0,0
3268,38304,"ROCHESTER GREATER INTERNATIONAL, NY US",5,5,17,9.8,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,1,0.3118989,0.348287105,0.259913678,0.452251284
3269,38305,"ROCHESTER GREATER INTERNATIONAL, NY US",6,5,17,10.5,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,35,10.8460275,12.11139738,9.035818203,15.72414211
3270,38306,"ROCHESTER GREATER INTERNATIONAL, NY US",7,5,17,11.8,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,161,48.9348069,54.64386771,40.72530068,70.90050128
3271,38307,"ROCHESTER GREATER INTERNATIONAL, NY US",8,5,17,13.4,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,331,98.0103909,109.4449365,81.44832905,141.882729
3272,38308,"ROCHESTER GREATER INTERNATIONAL, NY US",9,5,17,14.8,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,385,112.6396425,125.7809341,93.55926508,163.013152
3273,38309,"ROCHESTER GREATER INTERNATIONAL, NY US",10,5,17,16.1,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,222,65.8831176,73.56948132,54.80048771,95.42600764
3274,38310,"ROCHESTER GREATER INTERNATIONAL, NY US",11,5,17,16.9,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,86,25.8523224,28.86842668,21.52827841,37.47018334
3275,38311,"ROCHESTER GREATER INTERNATIONAL, NY US",12,5,17,17.6,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,102,30.5212356,34.08204642,25.41280721,44.23372864
