,Unnamed: 0,name,time,month,day,hourly_temperature(nyc),hourly_wind_speed(nyc),AWT26_Power(nyc),AWP_200_Power(nyc),D2CF_200_Power(nyc),AN_Bonus_150/30_Power(nyc),Aria_20_Power(nyc),WWD-1_D64_Power(nyc),solar(nyc),Solar_AllMax(nyc),Solar_TrinaSolar(nyc),Solar_Mitsubishi(nyc),Solar_FirstSolar(nyc)
6179,6179,"LA GUARDIA AIRPORT, NY US",12,9,15,23.1,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,824,220.3792944,246.0902121,182.2426586,318.1101234
6180,6180,"LA GUARDIA AIRPORT, NY US",13,9,15,23.6,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,792,212.2471296,237.0092947,175.5729954,306.4281462
6181,6181,"LA GUARDIA AIRPORT, NY US",14,9,15,23.8,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,698,189.1958316,211.2686786,156.6537672,273.3007788
6182,6182,"LA GUARDIA AIRPORT, NY US",15,9,15,23.9,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,579,159.2910639,177.8750214,132.0479758,230.2611222
6183,6183,"LA GUARDIA AIRPORT, NY US",16,9,15,23.6,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,295,84.2028825,94.02655213,69.98876383,121.9096322
6184,6184,"LA GUARDIA AIRPORT, NY US",17,9,15,23,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,191,55.3491069,61.8065027,46.04867168,80.17884248
6185,6185,"LA GUARDIA AIRPORT, NY US",18,9,15,22.3,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,46,13.6019424,15.18883568,11.33056791,19.71832924
6186,6186,"LA GUARDIA AIRPORT, NY US",19,9,15,21.7,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,1,0.2979759,0.332739755,0.248311178,0.432062934
6187,6187,"LA GUARDIA AIRPORT, NY US",20,9,15,21.3,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
6188,6188,"LA GUARDIA AIRPORT, NY US",21,9,15,20.8,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
6189,6189,"LA GUARDIA AIRPORT, NY US",22,9,15,20.4,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
6190,6190,"LA GUARDIA AIRPORT, NY US",23,9,15,20.1,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
6191,6191,"LA GUARDIA AIRPORT, NY US",24,9,16,19.6,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
6192,6192,"LA GUARDIA AIRPORT, NY US",1,9,16,19.3,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
6193,6193,"LA GUARDIA AIRPORT, NY US",2,9,16,19,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
6194,6194,"LA GUARDIA AIRPORT, NY US",3,9,16,18.7,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,0,0,0,0,0
6195,6195,"LA GUARDIA AIRPORT, NY US",4,9,16,18.5,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,0,0,0,0,0
6196,6196,"LA GUARDIA AIRPORT, NY US",5,9,16,18.3,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,0,0,0,0,0
6197,6197,"LA GUARDIA AIRPORT, NY US",6,9,16,18.2,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,1,0.3020709,0.337312505,0.251723678,0.438000684
6198,6198,"LA GUARDIA AIRPORT, NY US",7,9,16,18.6,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,28,8.4183456,9.40048592,7.01366365,12.20493855
6199,6199,"LA GUARDIA AIRPORT, NY US",8,9,16,19.5,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,109,32.3467419,36.12052846,26.9310023,46.87758061
6200,6200,"LA GUARDIA AIRPORT, NY US",9,9,16,20.4,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,127,37.4744361,41.84645365,31.19527948,54.30372878
6201,6201,"LA GUARDIA AIRPORT, NY US",10,9,16,21.4,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,232,67.3307616,75.18601712,55.9974514,97.5154638
6202,6202,"LA GUARDIA AIRPORT, NY US",11,9,16,22.2,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,386,109.5766764,122.360622,91.00519591,158.5702161
6203,6203,"LA GUARDIA AIRPORT, NY US",12,9,16,22.8,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,737,199.6203561,222.9093976,165.2249185,288.2976586
6204,6204,"LA GUARDIA AIRPORT, NY US",13,9,16,23.3,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,598,164.5392216,183.7354641,136.3751072,237.8235273
6205,6205,"LA GUARDIA AIRPORT, NY US",14,9,16,23.6,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,490,136.50861,152.4346145,113.2597178,197.4283224
6206,6206,"LA GUARDIA AIRPORT, NY US",15,9,16,23.7,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,623,170.5797051,190.4806707,141.3455995,246.5174963
6207,6207,"LA GUARDIA AIRPORT, NY US",16,9,16,23.4,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,421,118.4041029,132.2179149,98.30286455,171.3100875
6208,6208,"LA GUARDIA AIRPORT, NY US",17,9,16,22.8,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,237,68.3520561,76.32646264,56.8436716,98.99136796
6209,6209,"LA GUARDIA AIRPORT, NY US",18,9,16,22.2,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,59,17.4259509,19.4589785,14.51441355,25.26024691
6210,6210,"LA GUARDIA AIRPORT, NY US",19,9,16,21.6,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,1,0.2980929,0.332870405,0.248408678,0.432232584
6211,6211,"LA GUARDIA AIRPORT, NY US",20,9,16,21.1,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,0,0,0,0,0
6212,6212,"LA GUARDIA AIRPORT, NY US",21,9,16,20.7,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
6213,6213,"LA GUARDIA AIRPORT, NY US",22,9,16,20.2,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
6214,6214,"LA GUARDIA AIRPORT, NY US",23,9,16,19.8,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
6215,6215,"LA GUARDIA AIRPORT, NY US",24,9,17,19.3,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
6216,6216,"LA GUARDIA AIRPORT, NY US",1,9,17,19.2,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
6217,6217,"LA GUARDIA AIRPORT, NY US",2,9,17,18.8,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
6218,6218,"LA GUARDIA AIRPORT, NY US",3,9,17,18.5,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
6219,6219,"LA GUARDIA AIRPORT, NY US",4,9,17,18.3,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
6220,6220,"LA GUARDIA AIRPORT, NY US",5,9,17,18.1,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
6221,6221,"LA GUARDIA AIRPORT, NY US",6,9,17,18,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,5,1.5108225,1.687085125,1.258966953,2.190639609
6222,6222,"LA GUARDIA AIRPORT, NY US",7,9,17,18.3,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,115,34.2645375,38.26206688,28.5263807,49.65553411
6223,6223,"LA GUARDIA AIRPORT, NY US",8,9,17,19.2,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,334,96.5970084,107.8666594,80.26637691,139.8290937
6224,6224,"LA GUARDIA AIRPORT, NY US",9,9,17,20.2,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,513,144.5427261,161.4060441,119.9070185,209.0288701
6225,6225,"LA GUARDIA AIRPORT, NY US",10,9,17,21.1,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,661,182.1133659,203.3599253,150.8558926,263.137835
6226,6226,"LA GUARDIA AIRPORT, NY US",11,9,17,21.9,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,761,206.2811499,230.3472841,170.7010919,297.8795689
6227,6227,"LA GUARDIA AIRPORT, NY US",12,9,17,22.5,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,810,217.60164,242.988498,179.9753428,314.1310359
6228,6228,"LA GUARDIA AIRPORT, NY US",13,9,17,23.1,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,792,212.7104496,237.5266687,175.9590954,307.0999602
6229,6229,"LA GUARDIA AIRPORT, NY US",14,9,17,23.3,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,725,196.2513375,219.1473269,162.453752,283.4497859
6230,6230,"LA GUARDIA AIRPORT, NY US",15,9,17,23.4,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,601,165.2310669,184.5080247,136.9441924,238.8190751
6231,6231,"LA GUARDIA AIRPORT, NY US",16,9,17,23.1,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,431,121.2165519,135.358483,100.6289197,175.3700708
6232,6232,"LA GUARDIA AIRPORT, NY US",17,9,17,22.6,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,239,68.9680149,77.01428331,57.35499818,99.88248938
6233,6233,"LA GUARDIA AIRPORT, NY US",18,9,17,21.9,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,56,16.5654384,18.49807288,13.7980346,24.0132354
6234,6234,"LA GUARDIA AIRPORT, NY US",19,9,17,21.3,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,1,0.2984439,0.333262355,0.248701178,0.432741534
6235,6235,"LA GUARDIA AIRPORT, NY US",20,9,17,20.8,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,0,0,0,0,0
6236,6236,"LA GUARDIA AIRPORT, NY US",21,9,17,20.4,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
6237,6237,"LA GUARDIA AIRPORT, NY US",22,9,17,20,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
6238,6238,"LA GUARDIA AIRPORT, NY US",23,9,17,19.6,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
6239,6239,"LA GUARDIA AIRPORT, NY US",24,9,18,19,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
6240,6240,"LA GUARDIA AIRPORT, NY US",1,9,18,18.9,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
6241,6241,"LA GUARDIA AIRPORT, NY US",2,9,18,18.5,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
6242,6242,"LA GUARDIA AIRPORT, NY US",3,9,18,18.3,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
6243,6243,"LA GUARDIA AIRPORT, NY US",4,9,18,18,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
6244,6244,"LA GUARDIA AIRPORT, NY US",5,9,18,17.8,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,0,0,0,0,0
6245,6245,"LA GUARDIA AIRPORT, NY US",6,9,18,17.8,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,5,1.5119925,1.688391625,1.259941953,2.192336109
6246,6246,"LA GUARDIA AIRPORT, NY US",7,9,18,18.1,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,99,29.5760619,33.02660246,24.6264118,42.86450551
6247,6247,"LA GUARDIA AIRPORT, NY US",8,9,18,19,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,279,81.2942109,90.77853551,67.58389893,117.7115342
6248,6248,"LA GUARDIA AIRPORT, NY US",9,9,18,19.9,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,363,104.3173791,116.48774,86.65814035,150.9807671
6249,6249,"LA GUARDIA AIRPORT, NY US",10,9,18,20.8,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,511,143.6563569,160.4162652,119.1726207,207.7479778
6250,6250,"LA GUARDIA AIRPORT, NY US",11,9,18,21.7,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,618,170.7652656,190.6878799,141.5130892,246.7997175
6251,6251,"LA GUARDIA AIRPORT, NY US",12,9,18,22.3,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,725,197.0995875,220.0945394,163.160627,284.6797484
6252,6252,"LA GUARDIA AIRPORT, NY US",13,9,18,22.8,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,615,169.2095625,188.9506781,140.2243338,244.5517922
6253,6253,"LA GUARDIA AIRPORT, NY US",14,9,18,23.1,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,568,157.0157616,175.3342671,130.1780314,226.9886898
6254,6254,"LA GUARDIA AIRPORT, NY US",15,9,18,23.1,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,567,156.7592271,175.0478036,129.9666042,226.6191217
6255,6255,"LA GUARDIA AIRPORT, NY US",16,9,18,22.9,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,340,96.78882,108.080849,80.41784125,140.0986448
6256,6256,"LA GUARDIA AIRPORT, NY US",17,9,18,22.3,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,231,66.8054079,74.59937215,55.56061593,96.75468278
6257,6257,"LA GUARDIA AIRPORT, NY US",18,9,18,21.6,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,54,15.9965604,17.86282578,13.32442541,23.18882884
6258,6258,"LA GUARDIA AIRPORT, NY US",19,9,18,21.1,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,1,0.2986779,0.333523655,0.248896178,0.433080834
6259,6259,"LA GUARDIA AIRPORT, NY US",20,9,18,20.6,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,0,0,0,0,0
6260,6260,"LA GUARDIA AIRPORT, NY US",21,9,18,20.2,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
6261,6261,"LA GUARDIA AIRPORT, NY US",22,9,18,19.7,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
6262,6262,"LA GUARDIA AIRPORT, NY US",23,9,18,19.3,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
6263,6263,"LA GUARDIA AIRPORT, NY US",24,9,19,18.7,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
6264,6264,"LA GUARDIA AIRPORT, NY US",1,9,19,18.7,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
6265,6265,"LA GUARDIA AIRPORT, NY US",2,9,19,18.3,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
6266,6266,"LA GUARDIA AIRPORT, NY US",3,9,19,18.1,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
6267,6267,"LA GUARDIA AIRPORT, NY US",4,9,19,17.8,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
6268,6268,"LA GUARDIA AIRPORT, NY US",5,9,19,17.6,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
6269,6269,"LA GUARDIA AIRPORT, NY US",6,9,19,17.6,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,4,1.2106704,1.35191528,1.00885885,1.75543815
6270,6270,"LA GUARDIA AIRPORT, NY US",7,9,19,17.9,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,98,29.3036856,32.72244892,24.39983971,42.46997764
6271,6271,"LA GUARDIA AIRPORT, NY US",8,9,19,18.8,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,333,96.4753281,107.730783,80.1663586,139.6540718
6272,6272,"LA GUARDIA AIRPORT, NY US",9,9,19,19.7,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,517,145.8996231,162.9212458,121.0292299,210.9876338
6273,6273,"LA GUARDIA AIRPORT, NY US",10,9,19,20.6,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,666,183.7636524,205.2027452,152.2173844,265.51668
6274,6274,"LA GUARDIA AIRPORT, NY US",11,9,19,21.4,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,772,209.4164256,233.8483419,173.2788837,302.3899586
6275,6275,"LA GUARDIA AIRPORT, NY US",12,9,19,22.1,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,820,220.38402,246.095489,182.2602213,318.1309208
6276,6276,"LA GUARDIA AIRPORT, NY US",13,9,19,22.6,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,799,214.8615669,239.9287497,177.7286187,310.1954629
6277,6277,"LA GUARDIA AIRPORT, NY US",14,9,19,22.8,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,716,194.4601584,217.1471769,160.9879728,280.8800786
6278,6278,"LA GUARDIA AIRPORT, NY US",15,9,19,22.9,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,585,161.5029975,180.3450139,133.8767838,233.4536155
6279,6279,"LA GUARDIA AIRPORT, NY US",16,9,19,22.6,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,425,119.8672125,133.8517206,99.51511133,173.4244202
6280,6280,"LA GUARDIA AIRPORT, NY US",17,9,19,22.1,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,234,67.7031264,75.60182448,56.30582441,98.05341634
6281,6281,"LA GUARDIA AIRPORT, NY US",18,9,19,21.4,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,52,15.4199136,17.21890352,12.84432565,22.35314055
6282,6282,"LA GUARDIA AIRPORT, NY US",19,9,19,20.8,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,1,0.2990289,0.333915605,0.249188678,0.433589784
6283,6283,"LA GUARDIA AIRPORT, NY US",20,9,19,20.4,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,0,0,0,0,0
6284,6284,"LA GUARDIA AIRPORT, NY US",21,9,19,19.9,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
6285,6285,"LA GUARDIA AIRPORT, NY US",22,9,19,19.6,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
6286,6286,"LA GUARDIA AIRPORT, NY US",23,9,19,19.2,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
6287,6287,"LA GUARDIA AIRPORT, NY US",24,9,20,18.5,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
6288,6288,"LA GUARDIA AIRPORT, NY US",1,9,20,18.5,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
6289,6289,"LA GUARDIA AIRPORT, NY US",2,9,20,18.2,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
6290,6290,"LA GUARDIA AIRPORT, NY US",3,9,20,17.9,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
6291,6291,"LA GUARDIA AIRPORT, NY US",4,9,20,17.7,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
6292,6292,"LA GUARDIA AIRPORT, NY US",5,9,20,17.5,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
6293,6293,"LA GUARDIA AIRPORT, NY US",6,9,20,17.4,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,4,1.2116064,1.35296048,1.00963885,1.75679535
6294,6294,"LA GUARDIA AIRPORT, NY US",7,9,20,17.8,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,94,28.1318124,31.41385718,23.42486991,40.77239014
6295,6295,"LA GUARDIA AIRPORT, NY US",8,9,20,18.7,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,342,99.0147456,110.5664659,82.26995321,143.3233443
6296,6296,"LA GUARDIA AIRPORT, NY US",9,9,20,19.5,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,506,143.1091464,159.8052135,118.7271474,206.9653059
6297,6297,"LA GUARDIA AIRPORT, NY US",10,9,20,20.4,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,641,177.5780889,198.2955326,147.1304467,256.6169044
6298,6298,"LA GUARDIA AIRPORT, NY US",11,9,20,21.2,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,684,187.8179184,209.7300089,155.5455929,271.3438346
6299,6299,"LA GUARDIA AIRPORT, NY US",12,9,20,21.8,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,800,215.8512,241.03384,178.55,311.62704
6300,6300,"LA GUARDIA AIRPORT, NY US",13,9,20,22.4,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,746,202.1715204,225.7581978,167.3232354,291.9685428
6301,6301,"LA GUARDIA AIRPORT, NY US",14,9,20,22.6,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,678,185.2026156,206.8095874,153.3831052,267.5689752
6302,6302,"LA GUARDIA AIRPORT, NY US",15,9,20,22.7,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,566,156.7675104,175.0570533,129.9758544,226.6335351
6303,6303,"LA GUARDIA AIRPORT, NY US",16,9,20,22.4,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,400,113.2608,126.47456,94.0525,163.88886
6304,6304,"LA GUARDIA AIRPORT, NY US",17,9,20,21.9,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,206,59.8525584,66.83535688,49.78920991,86.69621884
6305,6305,"LA GUARDIA AIRPORT, NY US",18,9,20,21.2,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,42,12.4791156,13.93501242,10.39560821,18.09097684
6306,6306,"LA GUARDIA AIRPORT, NY US",19,9,20,20.7,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,1,0.2991459,0.334046255,0.249286178,0.433759434
6307,6307,"LA GUARDIA AIRPORT, NY US",20,9,20,20.3,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,0,0,0,0,0
6308,6308,"LA GUARDIA AIRPORT, NY US",21,9,20,19.8,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,0,0,0,0,0
6309,6309,"LA GUARDIA AIRPORT, NY US",22,9,20,19.4,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
6310,6310,"LA GUARDIA AIRPORT, NY US",23,9,20,19,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
6311,6311,"LA GUARDIA AIRPORT, NY US",24,9,21,18.3,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
6312,6312,"LA GUARDIA AIRPORT, NY US",1,9,21,18.4,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
6313,6313,"LA GUARDIA AIRPORT, NY US",2,9,21,18,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
6314,6314,"LA GUARDIA AIRPORT, NY US",3,9,21,17.8,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
6315,6315,"LA GUARDIA AIRPORT, NY US",4,9,21,17.6,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
6316,6316,"LA GUARDIA AIRPORT, NY US",5,9,21,17.4,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
6317,6317,"LA GUARDIA AIRPORT, NY US",6,9,21,17.3,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,4,1.2120744,1.35348308,1.01002885,1.75747395
